web_scraper_order,web_scraper_start_url,pagination,name,data3,image,item_page_title,item_page_link,Ingredients,product_4_category,data_2,image_1
"1773504134-225","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=15","Super Fine Eyeliner Pen - 01 Deep Black","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/696692/original.","Essence
         Super Fine Eyeliner Pen - 01 Deep Black
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/1054377-Essence_Super_Fine_Eyeliner_Pen__01_Deep_Black/","AQUA (WATER), BUTYLENE GLYCOL, STYRENE/ACRYLATES/AMMONIUM METHACRYLATE COPOLYMER, PEG-60 HYDROGENATED CASTOR OIL, COCO-GLUCOSIDE, SODIUM LAURETH-12 SULFATE, AMMONIUM HYDROXIDE, CITRIC ACID, PHENOXYETHANOL, POTASSIUM SORBATE, SODIUM BENZOATE, CI 77266 (BLACK 2) (NANO)","Eye Liner","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/696692/original."
"1773504137-226","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=15","Stay & Play Gel Eyeliner, Emerald Dragon 07","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/856714/original.","Essence
         Stay & Play Gel Eyeliner, Emerald Dragon 07
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/9751358-Essence_Stay__Play_Gel_Eyeliner_Emerald_Dragon_07/","ISODODECANE, SYNTHETIC WAX, TRIMETHYLSILOXYSILICATE, DIMETHICONE, MICA, POLYBUTENE, SYNTHETIC FLUORPHLOGOPITE, POLYGLYCERYL-4 DIISOSTEARATE/POLYHYDROXYSTEARATE/SEBACATE, CAPRYLIC/CAPRIC TRIGLYCERIDE, STEARALKONIUM HECTORITE, PROPYLENE CARBONATE, MAGNESIUM OXIDE, ALUMINA, CI 19140 (YELLOW 5 LAKE), CI 42090 (BLUE 1 LAKE), CI 77288 (CHROMIUM OXIDE GREENS), CI 77491 (IRON OXIDES), CI 77499 (IRON OXIDES), CI 77510 (FERRIC AMMONIUM FERROCYANIDE), CI 77510 (FERRIC FERROCYANIDE), CI 77891 (TITANIUM DIOXIDE).","Eye Liner","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/856714/original."
"1773504139-227","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=15","BABY GOT HOLO GLOW highlighter stick, 10 Holy Apricotly","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/820127/original.","Essence
         BABY GOT HOLO GLOW highlighter stick, 10 Holy Apricotly
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/8343704-Essence_BABY_GOT_HOLO_GLOW_highlighter_stick_10_Holy_Apricotly/","CAPRYLIC/CAPRIC TRIGLYCERIDE, TRIDECYL TRIMELLITATE, CALCIUM SODIUM BOROSILICATE, ETHYLHEXYL PALMITATE, HELIANTHUS ANNUUS (SUNFLOWER) SEED WAX, EUPHORBIA CERIFERA CERA (EUPHORBIA CERIFERA (CANDELILLA) WAX), BIS-DIGLYCERYL POLYACYLADIPATE-2, TOCOPHERYL ACETATE, ETHYLHEXYLGLYCERIN, PHENOXYETHANOL, PARFUM (FRAGRANCE), TIN OXIDE, CI 77491, CI 77492, CI 77499 (IRON OXIDES), CI 77891 (TITANIUM DIOXIDE).","Bronzer/Highlighter","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/820127/original."
"1773504142-228","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=15","Luminous Matt Bronzing Powder, Sunshine 01","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://static.ewg.org/skindeep/img/missing_images/sd_logo.png","Essence
         Luminous Matt Bronzing Powder, Sunshine 01
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/1045093-Essence_Luminous_Matt_Bronzing_Powder_Sunshine_01/","TALC, ISOCETYL STEAROYL STEARATE, OCTYLDODECYL STEARATE, MICA, NYLON-12, COPERNICIA CERIFERA (CARNAUBA) WAX, PETROLATUM, KAOLIN, JOJOBA ESTERS, TOCOPHEROL, CAPRYLYL GLYCOL, SODIUM STEARYL FUMARATE, HEXYLENE GLYCOL, PEG-8, ASCORBYL PALMITATE, TETRASODIUM PYROPHOSPHATE, ASCORBIC ACID, CITRIC ACID, PHENOXYETHANOL, CI 77491 (IRON OXIDES), CI 77492 (IRON OXIDES), CI 77499 (IRON OXIDES), CI 77891 (TITANIUM DIOXIDE). AND INGREDIENTS: TALC, ISOCETYL STEAROYL STEARATE, OCTYLDODECYL STEARATE, NYLON-12, COPERNICIA CERIFERA (CARNAUBA) WAX, PETROLATUM, KAOLIN, JOJOBA ESTERS, TOCOPHEROL, CAPRYLYL GLYCOL, SODIUM STEARYL FUMARATE, HEXYLENE GLYCOL, PEG-8, TETRASODIUM PYROPHOSPHATE, ASCORBYL PALMITATE, ASCORBIC ACID, CITRIC ACID, PHENOXYETHANOL, CI 77491 (IRON OXIDES), CI 77492 (IRON OXIDES), CI 77499 (IRON OXIDES), CI 77891 (TITANIUM DIOXIDE)","Bronzer/Highlighter","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://static.ewg.org/skindeep/img/missing_images/sd_logo.png"
"1773504145-229","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=15","it's Bubble Gum fun lip oil roll-on","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/820206/original.","Essence
         it's Bubble Gum fun lip oil roll-on
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/7674965-Essence_its_Bubble_Gum_fun_lip_oil_rollon/","RICINUS COMMUNIS (CASTOR) SEED OIL, PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) OIL, AROMA (FLAVOR), TOCOPHERYL ACETATE, OLEA EUROPAEA (OLIVE) HUSK OIL, ROSA CANINA SEED OIL, NIGELLA SATIVA SEED OIL, LINUM USITATISSIMUM (LINSEED) SEED OIL, VITIS VINIFERA (GRAPE) SEED OIL, PUNICA GRANATUM SEED OIL, ORYZA SATIVA (RICE) BRAN OIL, PRUNUS ARMENIACA (APRICOT) KERNEL OIL.","Lip Gloss","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/820206/original."
"1773504148-230","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=15","Sun Club Matt Bronzing Powder Palette, 10 Better Than...","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/633498/original.","Essence
         Sun Club Matt Bronzing Powder Palette, 10 Better Than...
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/1026693-Essence_Sun_Club_Matt_Bronzing_Powder_Palette_10_Better_Than_Vacation_Tan/","MICA, TITANIUM DIOXIDE, TALC, DIMETHICONE, BORON NITRIDE, SILICA, BIS-DIGLYCERYL POLYACYLADIPATE-2, SYNTHETIC WAX, ETHYLHEXYL PALMITATE, OCTYLDODECYL STEAROYL STEARATE, CAPRYLYL GLYCOL, BHT, PHENOXYETHANOL, MAY CONTAIN/ [+/-]: CI 77491, CI 77492, CI 77499 (IRON OXIDES). AND: MICA, TITANIUM DIOXIDE, DIMETHICONE, BORON NITRIDE, SILICA, BIS-DIGLYCERYL POLYACYLADIPATE-2, ETHYLHEXYL PALMITATE, SYNTHETIC WAX, OCTYLDODECYL STEAROYL STEARATE, CAPRYLYL GLYCOL, BHT, PHENOXYETHANOL, MAY CONTAIN/ [+/-]: CI 77491, CI 77492, CI 77499 (IRON OXIDES)","Bronzer/Highlighter","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/633498/original."
"1773504151-231","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=15","Volume Stylist 18H Curl & Hold Mascara","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/659288/original.","Essence
         Volume Stylist 18H Curl & Hold Mascara
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/1026080-Essence_Volume_Stylist_18H_Curl__Hold_Mascara/","AQUA (WATER), CERA ALBA (BEESWAX), PARAFFIN, GLYCERYL STEARATE, STYRENE/ACRYLATES/AMMONIUM METHACRYLATE COPOLYMER, ORYZA SATIVA (RICE) CERA, BUTYLENE GLYCOL, PALMITIC ACID, ACACIA SENEGAL GUM , POLYBUTENE, COPERNICIA CERIFERA (CARNAUBA) WAX, AMINOMETHYL PROPANOL, STEARIC ACID, PHENOXYETHANOL, VP/EICOSENE COPOLYMER, TOCOPHEROL, DIMETHICONE, POLYESTER-4, ETHYLHEXYLGLYCERIN, SODIUM LAURETH-12 SULFATE, CAPRYLYL GLYCOL, TETRASODIUM EDTA, POTASSIUM SORBATE, SODIUM DEHYDROACETATE, CI 77499 (IRON OXIDES)","Mascara","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/659288/original."
"1773504153-232","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=15","JUICY BOMB body mist, 03 Lychee Lagoon","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/820136/original.","Essence
         JUICY BOMB body mist, 03 Lychee Lagoon
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/2232735-Essence_JUICY_BOMB_body_mist_03_Lychee_Lagoon/","ALCOHOL DENAT., AQUA (WATER), PARFUM (FRAGRANCE), KAEMPFERIA GALANGA ROOT EXTRACT, PONGAMIA PINNATA SEED EXTRACT, TRIETHYL CITRATE, ISOAMYL LAURATE, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, BENZALDEHYDE, ALPHA-ISOMETHYL IONONE.","Body Spray","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/820136/original."
"1773504156-233","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=15","8H Matte Comfort Lipliner, rosy nude 04","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/856759/original.","Essence
         8H Matte Comfort Lipliner, rosy nude 04
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/9423013-Essence_8H_Matte_Comfort_Lipliner_rosy_nude_04/",": METHYL TRIMETHICONE, ORYZA SATIVA (RICE) BRAN WAX, TRIMETHYLSILOXYSILICATE, OCTYLDODECANOL, SYNTHETIC FLUORPHLOGOPITE, ACRYLATES/DIMETHICONE COPOLYMER, PERSEA GRATISSIMA (AVOCADO) OIL, TOCOPHERYL ACETATE, DISTEARDIMONIUM HECTORITE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, PROPYLENE CARBONATE, PARFUM (FRAGRANCE), CI 77491, CI 77492, CI 77499 (IRON OXIDES), CI 77891 (TITANIUM DIOXIDE).","Lip Liner","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/856759/original."
"1773504158-234","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=14","Anti Bacterial Hand Sanitizer, Clear Ice","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://static.ewg.org/skindeep/img/missing_images/sd_logo.png","Essence
         Anti Bacterial Hand Sanitizer, Clear Ice
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Limited","https://www.ewg.org/skindeep/products/1015821-Essence_Anti_Bacterial_Hand_Sanitizer_Clear_Ice/","Active Ingredients: Ethyl Alcohol 75.0%; Inactive Ingredients: ALCOHOL 75%, AQUA/WATER, GLYCERIN, CARBOMER, PARFUM/FRAGRANCE, AMINOMETHYL PROPANOL, ALOE BARBADENSIS LEAF EXTRACT, TOCOPHERYL ACETATE","Hand Sanitizer","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://static.ewg.org/skindeep/img/missing_images/sd_logo.png"
"1773504161-235","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=14","8H Matte Comfort Lipliner, dark berry 08","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/856763/original.","Essence
         8H Matte Comfort Lipliner, dark berry 08
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Limited","https://www.ewg.org/skindeep/products/7486333-Essence_8H_Matte_Comfort_Lipliner_dark_berry_08/",": METHYL TRIMETHICONE, ORYZA SATIVA (RICE) BRAN WAX, SYNTHETIC FLUORPHLOGOPITE, TRIMETHYLSILOXYSILICATE, OCTYLDODECANOL, ACRYLATES/DIMETHICONE COPOLYMER, PERSEA GRATISSIMA (AVOCADO) OIL, TOCOPHERYL ACETATE, DISTEARDIMONIUM HECTORITE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, PROPYLENE CARBONATE, PARFUM (FRAGRANCE), CI 15850 (RED 6 LAKE), CI 15850 (RED 7 LAKE), CI 77499 (IRON OXIDES).","Lip Liner","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/856763/original."
"1773504164-236","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=14","24ever ink liner","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/856736/original.","Essence
         24ever ink liner
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/9928491-Essence_24ever_ink_liner/","AQUA (WATER), METHYLPROPANEDIOL, STYRENE/ACRYLATES COPOLYMER, STYRENE/ACRYLATES/AMMONIUM METHACRYLATE COPOLYMER, CELLULOSE, PEG-60 HYDROGENATED CASTOR OIL, COCO-GLUCOSIDE, POLOXAMER 407, PHENYLPROPANOL, CAPRYLYL GLYCOL, SODIUM LAURETH-12 SULFATE, SODIUM LAURYL SULFATE, BHT, CITRIC ACID, PHENOXYETHANOL, POTASSIUM SORBATE, SODIUM BENZOATE, SODIUM DEHYDROACETATE, CI 77266 (BLACK 2) (NANO).","Eye Liner","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/856736/original."
"1773504167-237","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=14","long lasting eye pencil, hot chocolate 02","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/856726/original.","Essence
         long lasting eye pencil, hot chocolate 02
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/3372054-Essence_long_lasting_eye_pencil_hot_chocolate_02/","CYCLOPENTASILOXANE, SYNTHETIC BEESWAX, CERA MICROCRISTALLINA (MICROCRYSTALLINE WAX), MICA, TRIMETHYLSILOXYSILICATE, VP/HEXADECENE COPOLYMER, MYRISTYL LACTATE, TOCOPHEROL, C30-45 ALKYL CETEARYL DIMETHICONE CROSSPOLYMER, MYRISTYL ALCOHOL, LECITHIN, ASCORBYL PALMITATE, GLYCERYL STEARATE, MAGNESIUM SILICATE, GLYCERYL OLEATE, CITRIC ACID, CI 77491 (IRON OXIDES), CI 77492 (IRON OXIDES), CI 77499 (IRON OXIDES).","Eye Liner","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/856726/original."
"1773504169-238","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=14","JUICY BOMB body mist, 01 Viva Vanilla","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/820131/original.","Essence
         JUICY BOMB body mist, 01 Viva Vanilla
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/8640632-Essence_JUICY_BOMB_body_mist_01_Viva_Vanilla/","ALCOHOL DENAT., AQUA (WATER), PARFUM (FRAGRANCE), KAEMPFERIA GALANGA ROOT EXTRACT, PONGAMIA PINNATA SEED EXTRACT, TRIETHYL CITRATE, ISOAMYL LAURATE, BENZYL ALCOHOL, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, ALPHA-ISOMETHYL IONONE, TRIMETHYLCYCLOPENTENYL METHYLISOPENTENOL.","Body Spray","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/820131/original."
"1773504172-239","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=14","CORRECT & CONCEAL anti redness concealer, 100 Universal","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/820213/original.","Essence
         CORRECT & CONCEAL anti redness concealer, 100 Universal
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/4935975-Essence_CORRECT__CONCEAL_anti_redness_concealer_100_Universal/","AQUA (WATER), ISONONYL ISONONANOATE, COCONUT ALKANES, GLYCERIN, TRIETHYLHEXANOIN, MAGNESIUM SULFATE, POLYGLYCERYL-4 DIISOSTEARATE/POLYHYDROXYSTEARATE/SEBACATE, DIISOSTEAROYL POLYGLYCERYL-3 DIMER DILINOLEATE, DISTEARDIMONIUM HECTORITE, ALOE BARBADENSIS LEAF JUICE, STEAROYL INULIN, PROPYLENE CARBONATE, ETHYLHEXYLGLYCERIN, TRIETHOXYCAPRYLYLSILANE, HYDROGENATED LECITHIN, PHENOXYETHANOL, POTASSIUM SORBATE, SODIUM BENZOATE, ALUMINUM HYDROXIDE, CI 77288 (CHROMIUM OXIDE GREENS), CI 77492 (IRON OXIDES), CI 77891 (TITANIUM DIOXIDE).","Concealer","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/820213/original."
"1773504175-240","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=14","Cosmetics You Better Work! Length Definition Mascara","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/572511/original.","Essence
         Cosmetics You Better Work! Length Definition Mascara
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/956212-Essence_Cosmetics_You_Better_Work_Length_Definition_Mascara/","AQUA (WATER), STYRENE/ACRYLATES/AMMONIUM METHACRYLATE COPOLYMER, CETEARYL STEARATE, JOJOBA ESTERS, CERA ALBA (BEESWAX), STEARIC ACID, GLYCERIN, COPERNICIA CERIFERA (CARNAUBA) WAX, PALMITIC ACID, POLYBUTENE, CERA MICROCRISTALLINA (MICROCRYSTALLINE WAX), CETYL PALMITATE, CETYL STEARATE, STEARYL STEARATE, STEARYL PALMITATE, AMINOMETHYL PROPANEDIOL, HYDROGENATED CASTOR OIL, SYNTHETIC WAX, ACACIA SENEGAL GUM, PANTHENOL, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, TOCOPHEROL, CETEARYL ALCOHOL, DIVINYLDIMETHICONE/DIMETHICONE COPOLYMER, CAPRYLYL GLYCOL, HYDROXYETHYLCELLULOSE, METHYLPROPANEDIOL, BUTYLENE GLYCOL, BEHENIC ACID, SODIUM LAURETH-12 SULFATE, PHOSPHOLIPIDS, C11-15 PARETH-7, C12-13 PARETH-23, C12-13 PARETH-3, TETRASODIUM EDTA, PHENOXYETHANOL, POTASSIUM SORBATE, CI 77499 (IRON OXIDES).","Mascara","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/572511/original."
"1773504178-241","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=14","META GLOW HIGHLIGHTER","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/856845/original.","Essence
         META GLOW HIGHLIGHTER
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/7463836-Essence_META_GLOW_HIGHLIGHTER/",": MICA, TALC, SILICA, DIISOSTEARYL MALATE, ZEA MAYS (CORN) STARCH, OCTYLDODECANOL, BIS-DIGLYCERYL POLYACYLADIPATE-2, DIMETHICONE, ISONONYL ISONONANOATE, POLYISOBUTENE, JOJOBA ESTERS, TOCOPHERYL ACETATE, ETHYLHEXYLGLYCERIN, PHENOXYETHANOL, TIN OXIDE, CI 77891 (TITANIUM DIOXIDE).","Bronzer/Highlighter","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/856845/original."
